popularity,vote_count,release_year,cluster
35.423,2509,1996,0
16.584,302,2021,0
41.022,438,2021,0
33.645,390,2017,0
48.3,660,2013,0
25.627,866,2010,0
47.155,342,2003,0
29.435,488,1994,0
119.201,1469,2018,0
34.605,475,2015,0
70.057,1530,2012,0
28.036,4990,2013,0
25.415,910,2021,0
71.576,1475,2021,0
32.742,1946,2014,0
23.651,716,2007,0
25.572,566,2014,0
37.367,5258,2014,0
21.672,666,2004,0
13.607,326,2013,0
40.299,325,2009,0
37.653,2231,2007,0
45.176,625,2023,0
82.637,2132,2023,0
33.772,886,2012,0
41.86,420,2002,0
22.673,453,2001,0
66.937,2926,2013,0
18.443,435,1995,0
12.243,399,2016,0
14.773,422,2014,0
17.068,519,1982,2
16.794,954,1998,0
38.991,1567,2015,0
57.06,6138,2004,0
31.016,1437,2007,0
19.71,501,1915,2
12.102,334,2022,0
19.465,967,2013,0
12.348,397,2011,0
24.486,834,2009,0
22.328,361,1969,2
30.338,485,2014,0
11.579,469,2011,0
26.072,346,1973,2
37.162,373,2007,0
27.198,333,2015,0
46.298,2608,2015,0
20.609,865,2014,0
39.322,3933,2014,0
68.542,4324,2013,0
31.402,1559,1998,0
80.213,790,1979,2
22.364,736,2006,0
4.756,300,2004,0
15.184,337,2022,0
17.24,313,2019,0
45.417,1749,2018,0
60.332,1047,2015,0
58.042,2775,2013,0
23.224,384,2021,0
19.94,1860,2021,0
26.417,1408,2017,0
12.254,325,2013,0
7.033,1026,2010,0
29.961,1732,2002,0
20.07,430,2003,0
78.267,4675,2007,0
83.113,1289,2018,0
26.175,507,2011,0
16.894,432,2022,0
18.649,350,2018,0
36.927,988,2019,0
43.442,360,1997,0
15.096,519,2019,0
22.061,356,2010,0
17.655,342,2008,0
13.685,647,2022,0
18.034,471,2020,0
20.012,367,2018,0
40.686,1881,2015,0
32.678,489,1996,0
30.888,497,2001,0
23.544,500,2022,0
31.2,335,1992,2
32.253,330,2006,0
47.421,3369,2016,0
23.068,333,1988,2
47.368,1045,2006,0
38.644,313,2020,0
54.594,1474,2019,0
32.686,611,2016,0
61.585,4933,2016,0
39.932,1120,2002,0
20.482,1362,2019,0
22.625,495,2017,0
98.419,1264,2022,0
23.054,660,2011,0
36.888,431,1994,0
40.048,535,2001,0
167.881,1272,1995,0
10.204,415,2019,0
17.869,344,1993,2
26.461,542,2016,0
16.987,549,2015,0
297.478,5290,2012,1
34.159,821,2010,0
19.323,723,2008,0
33.602,2047,2009,0
24.158,432,2002,0
37.426,631,2006,0
58.07,2156,1988,2
22.502,301,1996,0
48.902,1350,2019,0
63.165,397,2014,0
20.69,388,1993,2
21.748,521,1982,2
57.59,7976,2008,1
43.061,553,2022,0
88.719,884,2023,0
14.318,417,2014,0
24.041,531,2011,0
20.533,559,2008,0
12.852,807,2016,0
16.673,608,2015,0
109.008,3857,2018,0
31.455,663,2017,0
28.156,1805,1999,0
41.773,1104,1994,0
29.194,706,2020,0
35.609,4168,2013,0
19.853,756,2011,0
63.346,2882,2010,0
12.757,366,2017,0
86.647,3235,2016,0
30.335,1732,2012,0
31.961,908,2011,0
15.903,685,1993,2
25.142,460,1987,2
49.307,1220,2000,0
20.762,882,2012,0
39.399,1163,2019,0
20.251,1348,2019,0
19.083,360,2013,0
15.42,399,2009,0
20.761,385,2007,0
50.911,1094,1998,0
34.332,2731,2004,0
17.261,1254,2011,0
21.634,588,2004,0
39.633,470,2021,0
45.111,614,2017,0
27.546,616,2010,0
21.983,670,2003,0
24.639,348,1987,2
48.332,1232,2004,0
16.435,876,2013,0
40.09,982,2000,0
67.553,2473,2011,0
13.792,337,2003,0
14.291,306,1995,0
15.731,1103,2012,0
9.878,901,2009,0
71.77,1675,2006,0
38.477,1886,2021,0
34.053,1230,2016,0
15.355,582,2016,0
26.083,396,2013,0
28.826,411,2010,0
26.705,393,1984,2
25.511,451,2022,0
26.005,756,2015,0
14.972,337,2010,0
18.846,343,2008,0
21.9,629,1986,2
17.261,354,2006,0
66.52,1788,1990,2
30.011,407,2021,0
46.609,628,2018,0
8.366,514,2014,0
76.402,8899,2009,1
38.086,411,2007,0
23.195,370,2018,0
5.666,309,2013,0
53.065,4839,2007,0
27.927,388,2021,0
40.597,344,2017,0
30.766,2982,2002,0
30.29,304,1994,0
93.814,3401,2000,0
27.802,370,1998,0
10.633,431,2001,0
18.47,374,1993,2
12.717,573,2014,0
43.087,1734,2010,0
26.155,2295,1996,0
37.627,327,2016,0
23.642,1075,2015,0
27.773,588,1978,2
52.01,467,1997,0
30.404,389,2017,0
26.746,876,2001,0
52.512,7681,2012,1
58.434,588,2002,0
29.169,1356,2000,0
13.672,317,2018,0
44.766,700,1996,0
15.721,2120,2009,0
26.134,970,2016,0
20.859,821,1990,2
38.826,1590,2014,0
129.293,3344,2002,0
15.344,453,2012,0
28.814,819,2004,0
33.427,362,2023,0
81.106,2318,2021,0
8.738,471,2005,0
29.018,1068,2009,0
48.219,800,2021,0
19.199,327,2017,0
383.044,6222,2019,1
20.028,521,2015,0
22.795,647,1972,2
35.027,1347,1999,0
18.596,437,1998,0
30.747,678,1995,0
47.577,682,1968,2
55.893,950,2021,0
50.998,521,2019,0
24.791,1337,2020,0
22.396,378,1996,0
11.477,484,2013,0
23.413,574,1990,2
103.816,1817,2019,0
25.618,404,2019,0
66.998,4688,2016,0
22.273,1689,2010,0
24.903,362,1988,2
75.196,1062,2021,0
15.349,817,2019,0
37.254,1314,2009,0
47.834,496,1997,0
62.625,3916,2003,0
64.56,1800,1978,2
27.108,327,2020,0
40.517,395,2016,0
10.689,565,1994,0
59.901,615,2004,0
52.465,396,1988,2
43.731,2884,2005,0
23.156,634,2007,0
64.628,574,2002,0
31.394,411,2009,0
65.641,546,1997,0
46.369,732,1974,2
21.379,456,2004,0
32.121,1926,2000,0
21.159,561,2002,0
16.831,1118,2017,0
60.633,2043,2016,0
17.69,371,2001,0
22.143,642,1997,0
36.382,506,2002,0
17.824,914,2019,0
12.512,460,2011,0
17.119,641,2011,0
16.803,306,1989,2
20.444,305,1996,0
27.142,372,2000,0
36.599,2318,1999,0
81.094,17546,2016,1
19.42,646,2012,0
29.302,1248,2011,0
20.031,409,2010,0
35.566,332,2001,0
16.258,499,2001,0
35.398,3045,2011,0
9.232,316,2002,0
18.512,701,2009,0
28.924,759,2009,0
44.671,3872,2018,0
13.897,377,2000,0
19.535,352,1992,2
18.454,633,2021,0
25.353,1171,2010,0
17.968,2228,2009,0
18.241,951,1992,2
7.062,304,2013,0
38.224,1230,2008,0
257.394,1550,1995,1
30.573,499,2019,0
53.602,2655,2015,0
19.083,754,1996,0
11.409,449,2001,0
38.171,3860,2003,0
24.837,395,2015,0
0.63,384,2014,0
45.929,3461,2015,0
14.601,683,2013,0
28.178,420,2013,0
50.471,606,2014,0
28.465,967,2008,0
45.62,871,2005,0
26.039,2645,1997,0
16.67,601,2010,0
39.062,1505,2018,0
26.835,2127,2010,0
18.077,495,2006,0
37.988,624,2008,0
29.589,2202,2007,0
27.234,626,2008,0
38.362,447,2012,0
9.336,598,2012,0
63.042,378,1983,2
18.271,620,2008,0
84.482,596,1999,0
44.33,766,2022,0
14.977,319,2015,0
59.158,1191,2008,0
23.956,774,2005,0
71.775,3470,2006,0
43.418,629,2019,0
18.735,325,2016,0
54.845,3649,2016,0
27.095,832,2009,0
57.715,2274,2002,0
24.138,1204,2020,0
24.787,535,2013,0
25.704,444,2003,0
8.766,389,2021,0
16.831,391,2017,0
29.398,1378,2014,0
34.328,451,1987,2
18.11,372,2002,0
39.361,348,2021,0
39.598,1145,2018,0
28.924,2056,2015,0
41.234,1077,2004,0
48.896,2207,2016,0
26.503,325,2013,0
29.515,2824,2011,0
20.271,595,2009,0
12.821,381,2018,0
31.791,5599,2016,0
16.28,581,2011,0
11.969,674,2008,0
35.648,1241,2002,0
69.566,3142,2004,0
12.279,335,2016,0
28.029,1326,2015,0
32.722,303,2019,0
22.078,327,2015,0
11.749,394,2015,0
220.446,1288,2010,1
83.841,2415,2000,0
38.038,367,2016,0
40.958,415,1974,2
28.907,525,1974,2
23.397,540,2017,0
42.524,1311,2014,0
22.209,625,2014,0
31.745,483,2017,0
287.815,1155,2016,1
239.776,8133,2015,1
10.899,346,2004,0
27.612,835,2022,0
42.991,1539,2020,0
18.547,497,2019,0
35.29,772,2013,0
1.145,406,2004,0
55.623,356,1980,2
29.214,2401,2004,0
58.74,380,2023,0
31.323,346,2016,0
31.716,1421,2013,0
60.659,1883,2013,0
34.226,411,2007,0
20.314,351,2019,0
20.108,305,2013,0
19.54,428,1996,0
36.007,622,2017,0
15.253,813,2015,0
39.455,1149,2005,0
18.567,866,2002,0
376.445,4025,2002,1
26.404,539,2009,0
45.232,468,1989,2
58.212,922,2003,0
36.872,311,2008,0
19.289,824,2017,0
79.941,7855,2014,1
31.082,506,2008,0
20.017,366,2009,0
22.544,492,2010,0
8.547,547,2018,0
42.717,1424,2003,0
25.379,1616,2001,0
29.826,624,2023,0
34.09,924,2017,0
15.644,369,2012,0
52.448,3613,2009,0
123.927,2633,2017,0
57.026,2185,2015,0
8.95,386,2020,0
20.527,955,2014,0
39.336,543,2008,0
34.213,398,1985,2
40.395,590,2015,0
25.992,1228,1999,0
29.806,679,2001,0
24.35,453,2015,0
49.527,4244,2016,0
23.659,773,2013,0
21.427,307,1998,0
12.418,403,2011,0
17.073,549,2006,0
48.295,690,2006,0
8.619,443,2019,0
17.824,440,1994,0
25.616,596,2007,0
56.685,3088,2012,0
41.27,1382,2001,0
45.716,4676,2019,0
28.601,435,2013,0
26.399,972,2010,0
17.91,818,2010,0
26.553,615,1978,2
19.812,1100,2008,0
28.466,1433,2007,0
14.476,414,2006,0
29.833,2959,2010,0
13.394,423,2004,0
41.811,468,1994,0
59.861,3647,2016,0
39.379,6361,2013,0
22.961,402,1994,0
19.188,468,2019,0
89.314,3263,1996,0
54.271,1200,2017,0
12.994,1061,2015,0
163.523,20607,2016,1
109.539,6590,2014,1
40.852,569,1996,0
24.139,417,2020,0
13.003,396,2010,0
15.863,424,1985,2
22.109,339,2018,0
18.967,476,2019,0
43.9,1672,2018,0
13.654,332,2014,0
49.617,1754,2012,0
23.817,968,2011,0
26.086,698,2010,0
37.336,1171,2016,0
24.791,346,1984,2
26.562,1022,1986,2
29.579,497,2001,0
16.828,539,1992,2
37.031,4185,2004,0
43.044,361,1989,2
40.248,2066,2017,0
59.444,454,1994,0
26.452,359,1996,0
69.051,1411,2005,0
166.25,1239,2002,0
26.705,1233,2015,0
9.017,510,2012,0
31.417,428,2008,0
8.335,358,2020,0
45.605,6070,2016,0
17.923,440,2007,0
30.606,2028,2003,0
45.627,1441,1997,0
47.857,1021,2021,0
28.364,872,2020,0
13.279,460,2016,0
25.061,581,2013,0
20.769,1185,2008,0
33.931,2173,1994,0
23.707,559,1995,0
49.688,1468,2014,0
19.329,448,2013,0
8.263,372,2008,0
90.387,2860,2018,0
17.382,402,2010,0
20.668,441,2005,0
16.656,321,2003,0
20.275,437,2004,0
20.451,392,2018,0
31.686,339,2017,0
43.759,1380,2015,0
73.741,2824,2004,0
96.58,3767,2005,0
42.829,2710,2007,0
18.35,423,2010,0
25.035,1101,2003,0
33.203,1440,2005,0
19.955,335,2018,0
21.255,927,2001,0
53.874,5880,2001,0
246.589,6421,2018,1
48.005,709,2014,0
42.183,744,2009,0
21.798,319,2006,0
20.465,313,2000,0
18.813,673,2021,0
39.982,396,1998,0
21.691,347,2017,0
22.211,303,2019,0
54.443,6026,2010,0
85.576,1641,2006,0
29.975,339,1984,2
46.301,736,2009,0
22.57,398,1998,0
44.641,703,2004,0
203.195,1636,2017,0
87.795,1613,2013,0
31.2,2104,2011,0
26.076,1072,2009,0
33.111,381,2001,0
60.339,704,2018,0
33.461,723,2014,0
36.498,529,2009,0
19.279,469,2007,0
42.346,1519,1989,2
65.338,1072,1999,0
47.212,2046,2015,0
108.798,11435,2015,1
55.045,1793,2013,0
59.872,672,2018,0
14.903,440,2017,0
42.6,385,2014,0
24.289,1225,2019,0
14.249,366,2017,0
29.066,300,1977,2
15.969,346,1991,2
25.041,418,2019,0
42.256,619,2017,0
14.557,563,2014,0
37.867,570,2013,0
20.761,372,1999,0
25.538,1194,2004,0
17.689,357,2002,0
45.38,1491,1991,2
28.856,2584,2006,0
58.223,1225,1994,0
25.697,569,2020,0
38.652,307,2020,0
33.27,639,2009,0
20.491,577,2016,0
17.738,619,2013,0
34.791,388,2011,0
16.13,333,2011,0
34.527,540,2010,0
14.967,376,2010,0
32.766,2085,2012,0
33.197,401,2007,0
57.657,1723,2000,0
17.284,607,2021,0
43.655,2162,2010,0
18.286,1107,2013,0
43.849,2806,2011,0
29.823,2069,2011,0
44.047,1230,2009,0
39.181,1604,2006,0
11.46,394,2020,0
25.856,636,2009,0
26.838,585,2015,0
44.655,1489,2013,0
44.182,442,2018,0
28.097,568,2021,0
8.804,623,2017,0
49.087,740,2013,0
77.7,5328,2014,0
35.028,610,2012,0
40.878,350,2002,0
23.979,384,1986,2
83.353,4409,2014,0
24.641,1175,2011,0
84.209,3536,2016,0
25.817,312,2014,0
62.34,3235,2013,0
17.842,456,1979,2
21.582,346,2014,0
37.897,362,2019,0
13.219,492,2013,0
82.215,1875,2011,0
42.021,518,2006,0
31.307,1306,1982,2
21.88,527,2011,0
34.293,1695,1994,0
20.185,339,2018,0
46.077,1041,2006,0
53.313,881,2007,0
63.009,1600,2014,0
34.774,300,1995,0
22.414,830,2006,0
111.452,1354,2022,0
8.7,423,2015,0
20.155,2342,2013,0
14.556,304,2011,0
18.853,1061,2010,0
15.414,309,2008,0
22.947,369,2011,0
16.064,343,2014,0
27.016,336,1986,2
21.56,1245,2010,0
20.13,362,1981,2
60.475,509,1990,2
23.704,354,2017,0
28.055,330,2015,0
10.068,590,2012,0
79.908,3715,2004,0
26.762,1422,2018,0
21.796,420,2010,0
21.567,457,1984,2
52.853,589,2005,0
61.097,2152,2002,0
21.915,381,2016,0
20.31,2758,2010,0
20.291,1950,2009,0
20.928,770,2002,0
19.923,308,2016,0
15.285,320,2007,0
20.091,333,2019,0
12.274,407,2017,0
11.327,643,2016,0
16.109,401,2017,0
102.009,2262,2017,0
62.747,2913,2015,0
44.339,428,2011,0
28.327,1356,1996,0
64.814,1915,2010,0
59.958,2061,2006,0
36.791,427,2022,0
66.787,1581,2014,0
40.365,1331,1988,2
13.712,625,2013,0
9.94,342,2009,0
52.243,702,1986,2
33.218,1173,2008,0
30.069,314,1988,2
27.569,476,2015,0
22.648,607,2001,0
48.671,319,2021,0
37.253,579,1991,2
15.27,456,2018,0
35.492,301,2013,0
22.795,1283,2012,0
55.078,569,2009,0
13.581,317,2011,0
23.851,778,1993,2
20.3,992,2015,0
55.563,723,1995,0
62.236,2177,1995,0
42.5,438,2007,0
101.27,11618,2009,1
21.132,504,1990,2
16.093,326,2001,0
63.614,1054,2014,0
11.739,320,2007,0
22.839,346,2017,0
12.464,341,2017,0
122.814,5312,2012,1
26.339,1928,2007,0
21.116,908,2021,0
19.023,1093,2016,0
18.384,375,1990,2
68.912,1674,2012,0
28.922,577,1979,2
68.268,2488,2010,0
35.07,526,1981,2
40.002,423,2012,0
17.924,457,2009,0
28.463,1847,2006,0
12.07,329,2020,0
40.601,559,2013,0
18.341,786,2015,0
28.205,916,2020,0
21.721,770,2010,0
49.195,3835,2013,0
37.151,450,2001,0
30.025,787,1999,0
30.595,2634,2005,0
37.611,3999,2000,0
27.115,395,2018,0
12.295,647,2014,0
52.67,4761,2013,0
15.779,414,2013,0
26.685,545,2010,0
26.628,373,1982,2
13.742,353,2014,0
43.891,858,1995,0
30.874,626,2016,0
27.867,1644,2009,0
43.88,1398,1993,2
53.606,301,2023,0
21.273,375,2019,0
55.444,2112,2019,0
34.508,1281,2016,0
16.646,538,2014,0
23.451,899,2006,0
24.805,1051,1988,2
72.578,2553,1995,0
10.307,404,2016,0
19.507,745,2002,0
50.06,747,1986,2
14.848,484,2013,0
35.087,1473,2013,0
25.158,665,1995,0
26.544,4274,2016,0
11.393,472,2015,0
50.08,1048,2010,0
21.43,933,2010,0
12.432,359,1993,2
45.262,426,2008,0
31.253,1091,2008,0
33.503,342,2021,0
50.337,443,2019,0
40.713,594,2017,0
7.544,467,2015,0
26.204,453,1998,0
69.493,2354,2020,0
33.433,441,2009,0
32.649,2223,2000,0
39.159,714,2021,0
7.635,442,2014,0
21.358,349,2014,0
29.911,706,2006,0
72.737,2476,2020,0
25.226,370,2020,0
4.801,3824,2012,0
18.83,333,1996,0
28.569,491,2021,0
10.652,671,2014,0
61.405,2478,2019,0
6.325,544,2007,0
52.377,4256,2007,0
34.015,608,2016,0
18.257,323,2011,0
57.115,829,2009,0
45.184,671,1998,0
15.416,373,2018,0
79.841,1792,2003,0
88.969,317,2016,0
21.973,520,2012,0
54.72,2550,2011,0
54.856,349,2007,0
34.065,1173,2002,0
38.345,996,2008,0
18.512,451,2016,0
32.027,427,1942,2
52.09,2204,2004,0
22.671,1442,2008,0
65.979,2505,2015,0
27.751,1741,2012,0
69.119,1445,2022,0
35.524,549,2017,0
29.713,363,2012,0
38.793,1092,2008,0
25.669,323,1989,2
25.673,557,1990,2
47.984,758,2004,0
64.976,398,2020,0
15.637,300,2018,0
49.231,385,2012,0
12.729,344,2003,0
28.995,983,2008,0
54.797,515,1995,0
43.392,721,2013,0
41.305,1845,2012,0
34.78,1156,2010,0
26.314,1151,1986,2
57.378,3305,2001,0
36.576,1037,2009,0
20.808,402,2004,0
27.525,534,2017,0
21.675,891,2007,0
64.244,1215,2017,0
288.095,2296,1995,1
83.143,4449,2001,0
19.46,442,2021,0
150.63,1266,2022,0
21.555,1190,2011,0
19.136,622,1992,2
30.019,1569,2006,0
36.278,2641,2017,0
35.12,811,2007,0
33.144,1416,2016,0
20.931,606,2005,0
25.245,1482,2010,0
34.283,516,2005,0
44.487,432,2000,0
39.829,535,2018,0
49.713,321,2023,0
10.865,704,2018,0
83.444,1982,1992,2
49.813,1970,2001,0
37.21,708,2018,0
80.43,395,2016,0
18.977,313,2016,0
36.372,615,2006,0
25.812,599,2001,0
48.922,1758,1985,2
100.028,9017,2005,1
21.98,463,2013,0
20.456,449,2004,0
58.339,312,2004,0
13.198,811,2018,0
14.626,686,2015,0
59.548,2162,2011,0
15.974,1282,2012,0
19.873,1943,2012,0
27.409,350,2015,0
34.604,697,2009,0
10.493,414,2009,0
23.208,313,1980,2
51.618,4453,2009,0
54.193,940,2020,0
16.564,492,2016,0
59.181,1301,2003,0
28.671,1167,2002,0
15.776,714,2007,0
36.942,324,2004,0
26.362,356,2014,0
53.321,5909,2014,0
40.648,386,2022,0
41.555,633,2009,0
27.151,303,2008,0
37.306,400,2001,0
12.523,314,2006,0
207.759,3042,1990,1
31.891,624,2011,0
12.993,370,1996,0
13.205,305,2015,0
19.908,429,2014,0
54.913,596,2016,0
36.833,2110,2013,0
18.644,1004,2010,0
31.384,367,2000,0
21.237,907,2014,0
121.276,3944,2014,0
67.646,3618,2011,0
8.366,362,2010,0
29.107,1024,2007,0
34.71,712,2012,0
17.976,599,2017,0
22.954,976,2013,0
31.415,2312,2002,0
61.357,1196,2011,0
53.18,1324,2002,0
13.177,665,2010,0
38.263,1536,2006,0
34.591,572,2015,0
22.806,1631,2011,0
57.24,471,1996,0
70.986,557,1989,2
59.413,4013,2006,0
21.204,457,2016,0
34.737,550,2012,0
48.985,3293,2011,0
34.37,540,1994,0
31.325,4145,2014,0
58.741,1307,2014,0
49.041,1023,2016,0
22.56,603,2011,0
54.214,2471,2009,0
40.154,1040,2018,0
16.967,452,2011,0
30.054,2343,2010,0
20.977,765,1990,2
38.536,531,2000,0
36.363,899,2015,0
12.941,328,1994,0
20.932,1005,2006,0
25.383,1750,2020,0
31.738,1197,2008,0
66.935,514,1996,0
26.387,1767,2005,0
50.51,1287,1995,0
18.868,394,2019,0
15.612,468,2017,0
13.498,316,2015,0
140.752,7007,2016,1
11.646,529,2013,0
181.046,3847,2001,1
7.211,311,2005,0
19.254,444,2005,0
25.628,4073,2003,0
70.123,861,2017,0
23.94,759,2016,0
29.998,917,2015,0
9.393,456,2007,0
87.996,387,2024,0
23.978,722,2013,0
16.103,325,2010,0
30.737,389,1997,0
10.126,306,2017,0
27.86,1634,2009,0
37.643,1012,2015,0
33.216,393,2013,0
41.314,1672,2016,0
17.788,338,2003,0
30.326,1416,2008,0
21.036,875,2017,0
41.492,446,2015,0
40.228,780,2007,0
24.963,368,2013,0
171.036,3083,2019,0
53.404,448,1983,2
24.936,1445,2003,0
27.218,911,2004,0
23.929,902,2021,0
68.051,1614,2016,0
13.66,422,2011,0
43.534,489,1994,0
37.344,1021,1996,0
37.092,343,1998,0
39.799,681,2019,0
37.437,821,2013,0
19.482,1074,2009,0
36.722,2186,2005,0
29.38,588,2007,0
18.844,337,2020,0
37.365,958,2018,0
25.706,305,2014,0
11.831,334,2021,0
15.332,326,2002,0
46.625,515,1998,0
11.367,348,2014,0
23.207,449,2001,0
44.492,2182,2005,0
39.701,4034,2012,0
13.325,399,2016,0
15.97,398,2014,0
37.174,1186,2012,0
99.736,7293,2015,1
32.517,333,1997,0
9.359,339,2006,0
98.404,1149,2018,0
54.751,3209,2012,0
43.499,1533,2012,0
30.773,517,2005,0
31.368,1552,2007,0
21.895,485,2006,0
14.373,655,2013,0
51.664,776,2007,0
18.136,364,2016,0
21.585,413,2019,0
25.5,784,2001,0
20.401,468,2015,0
32.703,391,1999,0
56.156,854,1973,2
57.302,2282,2009,0
50.729,1222,2017,0
109.584,4890,2017,0
6.934,834,2014,0
21.421,494,1990,2
33.5,609,2015,0
51.7,508,2004,0
45.669,972,2000,0
43.546,511,2012,0
18.006,666,2004,0
44.331,1315,2006,0
32.598,614,2009,0
17.217,312,2015,0
18.588,341,2011,0
31.78,1122,1989,2
18.094,474,2004,0
25.484,937,1984,2
50.143,2082,2011,0
22.691,448,2009,0
15.212,321,2020,0
25.567,302,2012,0
19.913,1715,2010,0
25.212,844,1987,2
44.079,1230,1998,0
40.842,1342,2019,0
59.998,1860,2002,0
43.291,3603,2008,0
12.35,390,2015,0
57.62,1038,2011,0
24.438,1363,2013,0
17.375,399,1980,2
26.904,356,2009,0
21.237,618,1995,0
15.617,555,2017,0
55.038,1548,2015,0
44.59,317,2011,0
21.846,539,2001,0
26.169,413,2007,0
16.077,409,2011,0
22.736,486,1988,2
13.536,351,1990,2
32.143,598,1996,0
21.483,1446,2016,0
93.128,1547,2012,0
67.242,1937,2017,0
23.492,311,1994,0
38.989,2318,2019,0
32.451,1307,2011,0
36.411,529,2017,0
31.325,360,2018,0
48.383,1013,2003,0
191.786,3813,2004,1
14.575,520,2011,0
57.232,2947,1998,0
25.176,319,1994,0
29.029,659,2016,0
22.578,1261,2004,0
18.015,462,2000,0
48.412,1896,2011,0
29.238,445,2018,0
11.293,392,2011,0
28.142,351,2015,0
16.003,371,2017,0
22.395,342,2011,0
26.441,516,2015,0
32.613,573,2013,0
20.479,533,2010,0
20.278,963,2009,0
20.241,470,2014,0
16.968,330,2009,0
24.484,656,2012,0
28.256,480,2002,0
33.157,1236,2003,0
36.454,676,1989,2
37.909,1984,2016,0
14.621,331,2010,0
16.312,821,2007,0
29.779,465,2017,0
29.335,444,2008,0
18.11,530,1999,0
12.236,331,2013,0
15.634,666,2012,0
28.977,542,1992,2
6.281,387,2017,0
22.122,474,2017,0
10.403,304,2014,0
29.485,983,2010,0
48.58,556,1996,0
21.976,438,2020,0
40.433,447,2020,0
6.862,446,2016,0
50.051,943,1991,2
45.571,621,2000,0
39.856,1305,2017,0
18.137,1370,2013,0
11.412,390,2004,0
64.632,6046,2014,0
15.666,359,1998,0
52.843,374,1994,0
24.743,968,2018,0
78.512,981,2015,0
45.203,714,2012,0
26.296,979,2004,0
48.969,654,2023,0
22.856,411,1992,2
16.255,360,2018,0
31.802,438,2017,0
19.884,348,2022,0
26.581,1946,2003,0
69.443,2202,2017,0
23.874,502,2019,0
96.304,1695,2015,0
14.376,401,2015,0
24.993,463,2012,0
33.87,1843,2008,0
52.444,3945,2016,0
48.85,1814,2007,0
11.766,499,2017,0
19.269,896,2015,0
22.226,382,2012,0
69.792,1096,2009,0
39.244,1494,2003,0
37.496,525,1997,0
67.323,776,2018,0
18.112,328,1982,2
89.574,3115,2010,0
78.803,2014,2008,0
24.391,554,2015,0
20.219,1195,2013,0
9.521,740,2021,0
18.706,474,2019,0
45.072,310,2005,0
40.225,958,2005,0
23.048,354,2020,0
19.834,486,2016,0
27.932,368,2002,0
47.175,2256,1997,0
15.381,683,2020,0
22.13,389,2018,0
29.427,1279,2018,0
25.122,702,1992,2
21.445,612,2015,0
34.066,446,2016,0
21.599,439,2004,0
26.583,436,2009,0
31.1,1052,2006,0
22.827,381,1999,0
14.693,338,2008,0
39.235,544,2016,0
40.988,1107,2015,0
148.295,4445,2018,1
20.133,330,2016,0
12.212,391,2014,0
46.266,526,2020,0
31.566,2789,1996,0
27.439,584,2010,0
50.369,2786,2009,0
58.541,1636,2009,0
19.949,300,1995,0
20.864,724,1997,0
36.652,2099,2002,0
61.905,5337,2013,0
16.426,647,2019,0
61.629,682,2018,0
43.81,719,2008,0
53.311,1093,2019,0
48.358,866,2017,0
11.924,354,2013,0
59.42,993,2014,0
16.402,312,2019,0
20.618,303,2010,0
13.733,322,2009,0
22.682,816,1986,2
54.135,748,2008,0
32.293,344,2020,0
49.336,701,2002,0
21.845,1661,2017,0
9.347,338,2013,0
24.552,1096,2005,0
78.675,1020,2006,0
31.888,594,2013,0
28.285,768,2007,0
74.092,3732,1998,0
20.736,320,2018,0
20.357,619,2013,0
18.01,447,2017,0
21.567,605,2006,0
29.571,602,2020,0
37.687,650,2022,0
48.577,1667,2003,0
24.585,2007,1997,0
30.789,772,1992,2
702.779,1173,2024,1
61.642,1257,2017,0
30.934,1829,2013,0
17.049,458,2015,0
25.239,415,2012,0
29.344,309,2010,0
47.665,1690,2009,0
31.52,3263,2008,0
41.798,654,2007,0
18.073,356,2012,0
22.097,856,2004,0
57.793,2128,2005,0
96.163,4882,2011,0
45.02,1173,2007,0
22.136,1290,2006,0
60.248,493,2004,0
43.948,1587,2020,0
13.072,335,2013,0
15.752,502,2015,0
48.084,7599,2007,0
29.076,1269,2018,0
115.073,3117,2018,0
47.624,317,2017,0
33.95,666,2012,0
44.689,3108,2009,0
42.772,500,2001,0
31.825,895,2017,0
17.68,811,2012,0
15.382,359,1986,2
24.882,593,1989,2
17.997,304,2017,0
123.344,1025,2018,0
61.55,4541,2011,0
38.755,472,2013,0
121.061,659,2020,0
106.519,1091,2017,0
11.945,391,2013,0
43.254,697,1992,2
29.815,1217,2012,0
37.525,744,2016,0
32.124,831,1999,0
82.831,2231,2007,0
26.235,389,2014,0
51.519,342,2019,0
72.204,1016,2004,0
28.845,354,1996,0
28.669,353,1988,2
21.045,689,2001,0
24.088,874,1999,0
28.354,521,2020,0
39.334,896,2011,0
18.333,315,2020,0
14.393,466,2005,0
39.728,632,2022,0
33.524,321,2017,0
46.757,1361,2014,0
45.612,836,2010,0
24.287,1180,1998,0
49.032,3015,2002,0
40.98,320,2005,0
47.197,1033,2003,0
53.367,2225,2012,0
26.778,3104,2011,0
14.14,310,1982,2
28.366,928,2005,0
50.424,885,2016,0
45.062,1733,2015,0
21.129,516,2019,0
68.077,431,2018,0
20.597,549,2016,0
40.568,615,2002,0
20.052,617,2004,0
10.862,934,2016,0
18.603,338,2019,0
43.741,1089,2014,0
23.89,637,2006,0
22.041,466,2016,0
7.742,315,2014,0
58.553,2078,2006,0
53.052,716,2009,0
51.534,4111,2007,0
11.799,648,2012,0
31.959,704,2011,0
19.106,425,2018,0
12.761,350,2005,0
16.228,658,2018,0
61.821,5692,2007,0
